Fecha,Nombre del Comercio,Direccion del Comercio,Vecindario del Comercio,Area del Comercio,Codigo Postal del Comercio,Categoria del Comercio,Telefono del Comercio,Web del Comercio,Moneda,Cantidad Total,Descripcion del Producto,SKU del Producto,UoM del Producto,Categoria del Producto,Precio Unitario del Producto
2024-03-20 14:00:00,Aldi,"3403 South Congress Avenue, Palm Springs, FL 33461-3067, USA",Palm Springs,FL,33461-3067,Grocery,,www.ALDI.us,USD,66.94,Mini Muffins,N/A,N/A,Meals & Entertainment,3.45
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Kraft Phila Cream CheeseSf,N/A,each,Meals & Entertainment,-4.59
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Kraft Phila Cream CheeseSf,N/A,each,Meals & Entertainment,-4.59
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Package Price Discount,N/A,N/A,Meals & Entertainment,-4.59
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Sedanos Cream Cheese,N/A,N/A,Meals & Entertainment,1.99
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Markdown,N/A,N/A,Meals & Entertainment,-0.3
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Sedanos Cream Cheese,N/A,N/A,Meals & Entertainment,1.99
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Markdown,N/A,N/A,Meals & Entertainment,-0.3
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Ldl Salt Butter ArtrSf,N/A,N/A,Meals & Entertainment,6.99
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,President Frch Salted ButterSf,N/A,N/A,Meals & Entertainment,3.79
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Tare  B ,N/A,N/A,Meals & Entertainment,1.19
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Red PotatoesFw,N/A,N/A,Meals & Entertainment,4.82
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Times Limon VerdeFw,N/A,N/A,Meals & Entertainment,2.38
2024-03-31 18:00:00,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,28.33,Cucumbers PepinosFw,N/A,each,Meals & Entertainment,1.78
2024-03-31 15:13:05,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,27.09,Schweppes Ginger Ale OzTsf,N/A,N/A,Meals & Entertainment,7.99
2024-03-31 15:13:05,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,27.09,Pepsi Z MinisTsf,N/A,N/A,Meals & Entertainment,7.94
2024-03-31 15:13:05,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,27.09,Ct Mp Classic Mix,N/A,N/A,Meals & Entertainment,9.99
2024-03-28 16:45:31,Presidente Supermarket,"Forest Hill Center, 3131 Forest Hill Boulevard, Palm Springs, FL 33406-5808, USA",Palm Springs,FL,33406-5808,Supermarket,15616422209,N/A,USD,11.14,Limes  Limones Verdes CtSfw,N/A,N/A,Meals & Entertainment,1.0
2024-03-28 16:45:31,Presidente Supermarket,"Forest Hill Center, 3131 Forest Hill Boulevard, Palm Springs, FL 33406-5808, USA",Palm Springs,FL,33406-5808,Supermarket,15616422209,N/A,USD,11.14,Markdown,N/A,N/A,Meals & Entertainment,-0.6
2024-03-28 16:45:31,Presidente Supermarket,"Forest Hill Center, 3131 Forest Hill Boulevard, Palm Springs, FL 33406-5808, USA",Palm Springs,FL,33406-5808,Supermarket,15616422209,N/A,USD,11.14,Red Onion  LbSfw,N/A,N/A,Meals & Entertainment,3.19
2024-03-28 16:45:31,Presidente Supermarket,"Forest Hill Center, 3131 Forest Hill Boulevard, Palm Springs, FL 33406-5808, USA",Palm Springs,FL,33406-5808,Supermarket,15616422209,N/A,USD,11.14,Yellow Onions Lb Jag PkgSfw,N/A,each,Meals & Entertainment,1.99
2024-03-28 16:45:31,Presidente Supermarket,"Forest Hill Center, 3131 Forest Hill Boulevard, Palm Springs, FL 33406-5808, USA",Palm Springs,FL,33406-5808,Supermarket,15616422209,N/A,USD,11.14,La Llave Espresso Coffee Sf,N/A,N/A,Meals & Entertainment,4.96
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Sf,N/A,N/A,Meals & Entertainment,4.99
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Essevrydy Vegetable OilSf,N/A,N/A,Meals & Entertainment,3.82
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Sfarms Chicken ThighsSf,N/A,N/A,Meals & Entertainment,4.6
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Farms ChickenThighs,N/A,N/A,Meals & Entertainment,2.29
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Batey Coco Rallado,N/A,N/A,Meals & Entertainment,2.29
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Batey Drange ShellsSf,N/A,N/A,Meals & Entertainment,1.5
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Bro Black Beans,N/A,N/A,Meals & Entertainment,-1.0
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Sf,N/A,N/A,Meals & Entertainment,1.5
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Ebru Black BeansSf,N/A,N/A,Meals & Entertainment,4.99
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Raft Mayonesa Olive OtlMarkdown,N/A,N/A,Meals & Entertainment,-4.2
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Are ,N/A,lb,Meals & Entertainment,-1.0
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Plun TomatoesFwMarkdown,N/A,N/A,Meals & Entertainment,1.19
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Mortadella,N/A,N/A,Meals & Entertainment,8.45
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Aa Criollito Viking MitadSf,N/A,N/A,Meals & Entertainment,8.98
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Goya Sazon Con AzafranSf,N/A,N/A,Meals & Entertainment,1.99
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Park Shoulder Picnic Whole,N/A,N/A,Meals & Entertainment,6.99
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Larkdown,N/A,N/A,Meals & Entertainment,10.62
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,De Lq X Simp Refresh BreeTi,N/A,N/A,Meals & Entertainment,4.99
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Ssevr Eggs Jumbo Grade ASfw,N/A,N/A,Meals & Entertainment,3.79
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Edanos Dishgreen AppleT,N/A,N/A,Meals & Entertainment,1.69
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Dands Tomato SauceFw,N/A,N/A,Meals & Entertainment,0.5
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Danos Tomato SauceFw,N/A,N/A,Meals & Entertainment,0.5
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Danos Tomato SauceFw,N/A,N/A,Meals & Entertainment,0.49
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Nchy Malta CanTsf,N/A,N/A,Meals & Entertainment,3.0
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Arkdown,N/A,N/A,Meals & Entertainment,1.99
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Ca Cola ZeroTisf,N/A,N/A,Meals & Entertainment,1.79
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,A Cola ZeroSf,N/A,N/A,Meals & Entertainment,1.79
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Te Zero DietTsf,N/A,N/A,Meals & Entertainment,3.19
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Jbin BunsSf,N/A,N/A,Meals & Entertainment,2.99
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Itter BreadSf,N/A,N/A,Meals & Entertainment,2.99
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Y Cubano,N/A,N/A,Meals & Entertainment,1.19
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Llave Expresso CoffeeSf,N/A,N/A,Meals & Entertainment,2.49
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Med Grain RiceSf,N/A,N/A,Meals & Entertainment,9.39
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Re  Lb,N/A,lb,Meals & Entertainment,3.92
2024-04-01 07:46:26,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,99.43,Ng PotatoesFw,N/A,N/A,Meals & Entertainment,3.92
2024-03-24 18:17:57,Presidente Supermarket,"2485 10th Avenue North, Lake Worth Beach, FL 33461-3128, USA",Lake Worth Beach,FL,33461-3128,Supermarket,15614325353,N/A,USD,20.37,Casera Pink BeansSfw,N/A,N/A,Meals & Entertainment,2.29
2024-03-24 18:17:57,Presidente Supermarket,"2485 10th Avenue North, Lake Worth Beach, FL 33461-3128, USA",Lake Worth Beach,FL,33461-3128,Supermarket,15614325353,N/A,USD,20.37,Goya Pink BeansSf,N/A,N/A,Meals & Entertainment,1.99
2024-03-24 18:17:57,Presidente Supermarket,"2485 10th Avenue North, Lake Worth Beach, FL 33461-3128, USA",Lake Worth Beach,FL,33461-3128,Supermarket,15614325353,N/A,USD,20.37,Goya Black BeansSf,N/A,N/A,Meals & Entertainment,3.39
2024-03-24 18:17:57,Presidente Supermarket,"2485 10th Avenue North, Lake Worth Beach, FL 33461-3128, USA",Lake Worth Beach,FL,33461-3128,Supermarket,15614325353,N/A,USD,20.37,Chicken Drumsticks Muslos DSf,N/A,N/A,Meals & Entertainment,6.5
2024-03-24 18:17:57,Presidente Supermarket,"2485 10th Avenue North, Lake Worth Beach, FL 33461-3128, USA",Lake Worth Beach,FL,33461-3128,Supermarket,15614325353,N/A,USD,20.37,Chicken Drumsticks Muslos DSf,N/A,N/A,Meals & Entertainment,6.2
2024-03-31 08:50:56,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,786503420,N/A,USD,3.33,Don Novo Cuban Mortadella St,N/A,N/A,Meals & Entertainment,3.33
2024-03-31 14:01:41,Presidente Supermarket,"Forest Hill Center, 3131 Forest Hill Boulevard, Palm Springs, FL 33406-5808, USA",Palm Springs,FL,33406-5808,Supermarket,15616422209,N/A,USD,13.78,Pasta De Bocadito LbT,N/A,N/A,Meals & Entertainment,4.89
2024-03-31 14:01:41,Presidente Supermarket,"Forest Hill Center, 3131 Forest Hill Boulevard, Palm Springs, FL 33406-5808, USA",Palm Springs,FL,33406-5808,Supermarket,15616422209,N/A,USD,13.78, Full Flavor Kings BoxClient Age ,N/A,N/A,Meals & Entertainment,-1.0
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Pan Cubano,N/A,N/A,Meals & Entertainment,1.19
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Beef Ground Sirloin  LeanSf,N/A,N/A,Meals & Entertainment,7.16
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Beef Ground Sirloin  LeanSf,N/A,N/A,Meals & Entertainment,7.16
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Goya Sliced CarrotsSfw,N/A,N/A,Meals & Entertainment,1.99
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Goya Sliced CarrotsSfw,N/A,N/A,Meals & Entertainment,1.99
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Goya Sliced CarrotsSfw,N/A,N/A,Meals & Entertainment,1.99
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Jupina Pineapple Sod,N/A,N/A,Meals & Entertainment,-1.0
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Tronbeer  BottleTsf,N/A,N/A,Meals & Entertainment,2.19
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Petit Mango NectarTsf,N/A,N/A,Meals & Entertainment,2.29
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,,N/A,N/A,Meals & Entertainment,1.99
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Petit Mango Nectar,N/A,N/A,Meals & Entertainment,1.39
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Sedanos Guanadana Drk YogurtSf,N/A,N/A,Meals & Entertainment,4.99
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Yogurico Plain SfreeSf,N/A,N/A,Meals & Entertainment,5.99
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Mmaid Zerosgr Pink LemonadeTsf,N/A,N/A,Meals & Entertainment,3.59
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Produce  No Taxfood Stamps,N/A,N/A,Meals & Entertainment,1.5
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Sedan Redfat MilkSfw,N/A,N/A,Meals & Entertainment,3.39
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Ebro Black BeansSf,N/A,N/A,Meals & Entertainment,1.5
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Ebro Black BeansSf,N/A,N/A,Meals & Entertainment,1.5
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Ebro Black BeansSf,N/A,N/A,Meals & Entertainment,1.5
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Dux Saltine Crackers BoxSf,N/A,N/A,Meals & Entertainment,6.99
2024-04-01 11:39:17,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17365023420,N/A,USD,78.09,Miller HighlifeT,N/A,N/A,Meals & Entertainment,16.49
2024-04-01 10:28:55,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,8.02,Green Split SoupT,N/A,N/A,Meals & Entertainment,7.49
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Lays,028400200590,N/A,Job Supplies,3.0
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Sm Rbw Poms,841152017670,N/A,Job Supplies,4.97
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Sm Rbw Poms,841152017670,N/A,Job Supplies,4.97
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Ct Roll,073435002300,N/A,Job Supplies,7.66
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Plug In Oil,037000461030,N/A,Job Supplies,9.94
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Party Tray,078742263040,N/A,Job Supplies,4.97
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Aw Adv Wrm,062338033790,N/A,Job Supplies,3.98
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Mandarin Dnk,090478216210,N/A,Job Supplies,1.38
2024-03-30 18:52:49,Walmart,"2765 10th Avenue North, Palm Springs, FL 33461-3185, USA",Palm Springs,FL,33461-3185,Store,15612234357,N/A,USD,44.11,Mandarin Dnk,090478216210,N/A,Job Supplies,1.38
2024-03-26 14:55:00,Publix,"1400 East Hallandale Beach Boulevard, Hallandale Beach, FL 33009-4617, USA",Hallandale Beach,FL,33009-4617,Grocery,19544546440,N/A,USD,6.41,Pub  Cone Filter,N/A,N/A,Meals & Entertainment,5.99
2024-03-31 10:31:00,Vicky Bakery,"2319 North State Road 7, Hollywood, FL 33021-3203, USA",Hollywood,FL,33021-3203,Bakery,,N/A,USD,-41.96,Mixed Pastries Pcs,N/A,N/A,Meals & Entertainment,23.98
2024-03-31 10:31:00,Vicky Bakery,"2319 North State Road 7, Hollywood, FL 33021-3203, USA",Hollywood,FL,33021-3203,Bakery,,N/A,USD,-41.96,Ham Croqueta Pcs,N/A,N/A,Meals & Entertainment,17.98
2024-04-01 13:33:00,Dollar Tree Stores,"3631 West Flagler Street, Miami, FL 33135-1029, USA",Miami,FL,33135-1029,Grocery Or Supermarket,17868785404,DOLLARTREE.COM,USD,2.68,Laundry Det Rain Fresh Z,N/A,N/A,Job Supplies,1.25
2024-04-01 13:33:00,Dollar Tree Stores,"3631 West Flagler Street, Miami, FL 33135-1029, USA",Miami,FL,33135-1029,Grocery Or Supermarket,17868785404,DOLLARTREE.COM,USD,2.68,Suave Powder Fresh Ap Oz,N/A,N/A,Job Supplies,1.25
2024-03-29 16:51:24,Ssedanos,"3801 West Flagler Street, Miami, FL 33134-1603, USA",Miami,FL,33134-1603,Grocery,17865023420,N/A,USD,1.99,Bordwhl PintSf,N/A,N/A,Meals & Entertainment,1.99
2024-04-01 12:39:00,Wells Fargo Bank,N/A,N/A,N/A,N/A,Bank,0642068,N/A,USD,200.0,Check Listing,N/A,N/A,Taxes & Licenses,-1.0
2024-04-01 10:48:00,Dollar Tree Stores,"3631 West Flagler Street, Miami, FL 33135-1029, USA",Miami,FL,33135-1029,Grocery Or Supermarket,17868785404,DOLLARTREE.COM,USD,2.59,Pc Petroleum Jlly Regtub Z,N/A,N/A,Job Supplies,1.25
2024-04-01 10:48:00,Dollar Tree Stores,"3631 West Flagler Street, Miami, FL 33135-1029, USA",Miami,FL,33135-1029,Grocery Or Supermarket,17868785404,DOLLARTREE.COM,USD,2.59,Wide Broom Head,N/A,N/A,Job Supplies,1.25
2024-04-01 09:10:00,Dollar Tree Stores,"3631 West Flagler Street, Miami, FL 33135-1029, USA",Miami,FL,33135-1029,Grocery Or Supermarket,17868785404,DOLLARTREE.COM,USD,2.5,Pc Vitamin,N/A,N/A,Meals & Entertainment,-1.0
2024-04-01 09:10:00,Dollar Tree Stores,"3631 West Flagler Street, Miami, FL 33135-1029, USA",Miami,FL,33135-1029,Grocery Or Supermarket,17868785404,DOLLARTREE.COM,USD,2.5,Cinn Raisin B Ct,N/A,N/A,Meals & Entertainment,1.25
2024-04-01 09:10:00,Dollar Tree Stores,"3631 West Flagler Street, Miami, FL 33135-1029, USA",Miami,FL,33135-1029,Grocery Or Supermarket,17868785404,DOLLARTREE.COM,USD,2.5,Bagel  Pck  Oz,N/A,N/A,Meals & Entertainment,1.25
2024-03-29 19:23:00,Target Stores,"8350 South Dixie Highway, Miami, FL 33143-7714, USA",Miami,FL,33143-7714,Department Store,756163242,N/A,USD,80.62,Pajama Sets,0200629,N/A,Job Supplies,21.99
2024-03-29 19:23:00,Target Stores,"8350 South Dixie Highway, Miami, FL 33143-7714, USA",Miami,FL,33143-7714,Department Store,756163242,N/A,USD,80.62,Coke Diet,N/A,N/A,Job Supplies,2.29
2024-03-29 19:23:00,Target Stores,"8350 South Dixie Highway, Miami, FL 33143-7714, USA",Miami,FL,33143-7714,Department Store,756163242,N/A,USD,80.62,Topo Chico,271900224,N/A,Job Supplies,14.99
2024-03-29 19:23:00,Target Stores,"8350 South Dixie Highway, Miami, FL 33143-7714, USA",Miami,FL,33143-7714,Department Store,756163242,N/A,USD,80.62,Miller Lite,213017770,N/A,Job Supplies,19.99
2024-03-29 19:23:00,Target Stores,"8350 South Dixie Highway, Miami, FL 33143-7714, USA",Miami,FL,33143-7714,Department Store,756163242,N/A,USD,80.62,Nan,213030064,N/A,Job Supplies,-1.0
2024-03-29 19:23:00,Target Stores,"8350 South Dixie Highway, Miami, FL 33143-7714, USA",Miami,FL,33143-7714,Department Store,756163242,N/A,USD,80.62,Dove  Bar W,049040144,N/A,Job Supplies,1.99
2024-03-29 19:23:00,Target Stores,"8350 South Dixie Highway, Miami, FL 33143-7714, USA",Miami,FL,33143-7714,Department Store,756163242,N/A,USD,80.62,Cortizone ,245070153,N/A,Job Supplies,5.29
2024-03-29 19:23:00,Target Stores,"8350 South Dixie Highway, Miami, FL 33143-7714, USA",Miami,FL,33143-7714,Department Store,756163242,N/A,USD,80.62,Bandaid,245070722,N/A,Job Supplies,5.29
